Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
triceps_R,-0.00250000000008484,-2.73947531326257E-14,-0.07500000000006,0,0,0,0.0163744467859455,3.74341893949682E-05,3.53802133580793E-22,3.58748204167413E-20,3.692933971376E-05,7.09390093325477E-21,5.73076542816348E-07,0,0,0,0,0,0,package://little_boy/meshes/triceps_R.STL,0,0,1,1,0,0,0,0,0,0,package://little_boy/meshes/triceps_R.STL,,triceps_-2,Origin_triceps_shaft_joint_R,Axis_triceps_shaft_joint_R,triceps_shaft_joint_R,continuous,0.0500000000000016,0,-0.00499999999991747,1.9282665829622,-1.5707963267949,0,servo_shaft_R,1,0,0,,,,,,,,,,,,
ulna_R_ins1,0.0545874765331937,-2.08721928629529E-14,0.0149841295982093,0,0,0,0.0623918688838127,4.68999147843955E-06,-2.13875819181711E-20,-1.44181539226308E-16,0.000245475802534651,-2.54155024407015E-18,0.000249905827892741,0,0,0,0,0,0,package://little_boy/meshes/ulna_R_ins1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/ulna_R_ins1.STL,,ulna_-1,Origin_ulna_triceps_joint_R,Axis_ulna_triceps_joint_R,ulna_triceps_joint_R,fixed,0,-0.0668990936204693,-0.170603671341298,-1.5707963267949,0.298762929258244,-1.5707963267949,triceps_R,0,0,0,,,,,,,,,,,,
humerus_R,-0.0749999999999872,5.72528136011385E-14,-0.0124999999999835,0,0,0,0.0519272118011655,3.88070998990834E-06,-3.07049443379684E-20,-8.537810573724E-20,0.000130596276371464,1.6891448454477E-21,0.000134260622978868,0,0,0,0,0,0,package://little_boy/meshes/humerus_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/humerus_R.STL,,humerus-2,Origin_humerus_servo_R,Axis_humerus_servo_R,humerus_servo_R,continuous,0,0.035,-0.0150000000000051,1.5707963267949,-0.773478876126175,-1.5707963267949,shoulder_R,0,0,1,,,,,,,,,,,,
ulna_R_ins2,0.0545874765334259,9.43689570931383E-15,0.00998412959815034,0,0,0,0.0623918688838126,4.68999147843955E-06,-9.10560418298373E-20,1.14239461627597E-19,0.00024547580253465,-2.31260688029601E-21,0.000249905827892741,0,0,0,0,0,0,package://little_boy/meshes/ulna_R_ins2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/ulna_R_ins2.STL,,ulna_-1,Origin_ulna_radius_joint_R,Axis_ulna_radius_joint_R,ulna_radius_joint_R,continuous,-0.149999999999987,0,0,3.14159265358979,0,-1.57079632679331,humerus_R,0,0,1,,,,,,,,,,,,
wrist_R_ins1,0.00749999999998541,0.0120255662044434,0.0177078963677191,0,0,0,0.045714101606315,1.44625861769414E-05,-9.87583266445722E-20,-1.13212182698845E-19,1.14249586142378E-05,1.96430007002185E-06,1.69837601342771E-05,0,0,0,0,0,0,package://little_boy/meshes/wrist_R_ins1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wrist_R_ins1.STL,,wrist-4,Origin_wrist_ulna_joint_R,Axis_wrist_ulna_joint_R,wrist_ulna_joint_R,fixed,0.150000000000075,0,0.0199999999999812,0.768899666553566,1.5707963267949,0,ulna_R_ins2,0,0,0,,,,,,,,,,,,
elbow_R_ins1,-0.00793696847273295,0.0282227462444685,0.00749999999999999,0,0,0,0.0427619510241515,1.36758061050991E-05,1.99613319993036E-06,6.91404410403191E-23,6.30957779977599E-06,4.40841903186475E-22,1.83818107414694E-05,0,0,0,0,0,0,package://little_boy/meshes/elbow_R_ins1.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/elbow_R_ins1.STL,,elbow-2,Origin_elbow_humerus_joint_R,Axis_elbow_humerus_joint_R,elbow_humerus_joint_R,fixed,-0.149999999999993,0,-0.00499999999998156,-3.14159265358979,0,-2.33969599334564,humerus_R,0,0,0,,,,,,,,,,,,
ulna_support_R,-0.0749999999999709,-1.66533453693773E-15,-0.00749999999999999,0,0,0,0.0330002209841782,1.1472107551594E-06,-3.39871970085788E-20,-3.47757574650741E-22,7.52734537911621E-05,3.61260041724105E-23,7.62831636255541E-05,0,0,0,0,0,0,package://little_boy/meshes/ulna_support_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/ulna_support_R.STL,,arm_support_link-4,Origin_ulna_sup_elbow_joint_R,Axis_ulna_sup_elbow_joint_R,ulna_sup_elbow_joint_R,continuous,0,0.0499999999999692,0,3.14159265358979,0,2.37269298703746,elbow_R_ins1,0,0,1,,,,,,,,,,,,
wrist_R_ins2,0.00749999999998563,0.0120255662044601,0.0177078963677132,0,0,0,0.045714101606315,1.44625861769414E-05,-9.94607724273979E-20,-1.13654759919855E-19,1.14249586142378E-05,1.96430007002185E-06,1.69837601342771E-05,0,0,0,0,0,0,package://little_boy/meshes/wrist_R_ins2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wrist_R_ins2.STL,,wrist-4,Origin_wrist_support_joint_R,Axis_wrist_support_joint_R,wrist_support_joint_R,fixed,-0.184767243812373,-0.0359338107872165,-0.015,2.37269298703623,-1.5707963267949,0,ulna_support_R,0,0,0,,,,,,,,,,,,
finger_support_outer_R,9.980627435624E-13,0.00250000000001652,-0.0200000000000256,0,0,0,0.00236128315516283,4.51879117250703E-07,-8.07177229464862E-24,2.29581824942999E-17,4.66072959289763E-07,-4.29015932230921E-22,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy/meshes/finger_support_outer_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/finger_support_outer_R.STL,,gripper_servo_shaft_link-4,Origin_support_wrist_outer_joint_R,Axis_support_wrist_outer_joint_R,support_wrist_outer_joint_R,continuous,-0.0247132034356111,0,0.0205867965643947,3.14159265358857,0,3.14159265358979,wrist_R_ins2,0,1,0,,,,,,,,,,,,
finger_outer_R_ins1,0.00511306770479379,0.00749999999999479,-0.00728422296123532,0,0,0,0.00771718769015705,3.08987109886483E-06,4.02506086068303E-21,-9.12550467896952E-07,3.5602242658163E-06,1.33951560445306E-20,5.02508115660456E-07,0,0,0,0,0,0,package://little_boy/meshes/finger_outer_R_ins1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/finger_outer_R_ins1.STL,,finger-2,Origin_finger_support_outer_joint_R,Axis_finger_support_outer_joint_R,finger_support_outer_joint_R,fixed,-0.0212132034335569,-0.00499999999998535,-0.0612132034355903,0,0,0,finger_support_outer_R,0,0,0,,,,,,,,,,,,
finger_actuator_outer_R,8.39744940250853E-13,0.00250000000000213,-0.0200000000000474,0,0,0,0.00236128315516283,4.51879117250703E-07,3.63744754064476E-24,2.10228589933193E-17,4.66072959289764E-07,4.43711312800808E-22,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy/meshes/finger_actuator_outer_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/finger_actuator_outer_R.STL,,gripper_servo_shaft_link-2,Origin_finger_actuator_outer_servo_R,Axis_finger_actuator_outer_servo_R,finger_actuator_outer_servo_R,continuous,-0.00350000000001802,0,0.0417999999999918,3.14159265358857,0,3.14159265358979,wrist_R_ins2,0,1,0,,,,,,,,,,,,
finger_outer_R_ins2,0.00511306770468926,0.00749999999995189,-0.00728422296121817,0,0,0,0.00771718769015707,3.08987109886547E-06,1.02404959834065E-21,-9.12550467896065E-07,3.56022426581631E-06,3.39702398060215E-21,5.02508115659831E-07,0,0,0,0,0,0,package://little_boy/meshes/finger_outer_R_ins2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/finger_outer_R_ins2.STL,,finger-2,Origin_finger_servo_outer_joint_R,Axis_finger_servo_outer_joint_R,finger_servo_outer_joint_R,fixed,0,-0.00499999999998504,-0.0399999999999931,0,0,0,finger_actuator_outer_R,0,0,0,,,,,,,,,,,,
finger_actuator_inner_R,-1.16129328375791E-13,-0.00250000000007294,-0.0199999999999459,0,0,0,0.00236128315516283,4.51879117250703E-07,-1.27677263727766E-23,-1.49231193777482E-18,4.66072959289764E-07,-5.24484853381758E-21,2.40325218522389E-08,0,0,0,0,0,0,package://little_boy/meshes/finger_actuator_inner_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/finger_actuator_inner_R.STL,,gripper_servo_shaft_link-6,Origin_finger_actuator_inner_servo_R,Axis_finger_actuator_inner_servo_R,finger_actuator_inner_servo_R,continuous,0.0184999999999958,0,0.0418000000000148,-3.14159265358857,4.86241072589185E-05,0,wrist_R_ins2,0,1,0,,,,,,,,,,,,
finger_inner_R_ins1,0.00511306770464562,0.00750000000007299,-0.00728422296126441,0,0,0,0.00771718769015707,3.08987109886459E-06,-7.81685678862611E-22,-9.12550467897316E-07,3.56022426581632E-06,-2.91808640593394E-21,5.02508115660713E-07,0,0,0,0,0,0,package://little_boy/meshes/finger_inner_R_ins1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/finger_inner_R_ins1.STL,,finger-4,Origin_finger_servo_inner_joint_R,Axis_finger_servo_inner_joint_R,finger_servo_inner_joint_R,fixed,0,-0.0100000000000694,-0.0399999999999913,0,4.86241072589185E-05,0,finger_actuator_inner_R,0,0,0,,,,,,,,,,,,
finger_support_inner_R,-1.37626021690096E-13,-0.0025,-0.0199999999999192,0,0,0,0.00236128315516282,4.51879117250702E-07,1.77429963713586E-23,-1.66550204710658E-18,4.66072959289762E-07,-3.33559935777155E-21,2.40325218522389E-08,0,0,0,0,0,0,package://little_boy/meshes/finger_support_inner_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/finger_support_inner_R.STL,,gripper_servo_shaft_link-8,Origin_support_wrist_inner_joint_R,Axis_support_wrist_inner_joint_R,support_wrist_inner_joint_R,continuous,0.0397132034355841,0,0.0205867965644406,-3.14159265358857,4.86240989376999E-05,0,wrist_R_ins2,0,1,0,,,,,,,,,,,,
finger_inner_R_ins2,0.0051130677040834,0.00750000000024807,-0.0072842229612527,0,0,0,0.00771718769015707,3.08987109886459E-06,-7.82512859475164E-22,-9.12550467897316E-07,3.56022426581631E-06,-2.91291652710549E-21,5.02508115660713E-07,0,0,0,0,0,0,package://little_boy/meshes/finger_inner_R_ins2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/finger_inner_R_ins2.STL,,finger-4,Origin_finger_support_inner_joint_R,Axis_finger_support_inner_joint_R,finger_support_inner_joint_R,fixed,-0.0212142348830835,-0.0100000000000694,-0.061212171937586,0,4.86240989376999E-05,0,finger_support_inner_R,0,0,0,,,,,,,,,,,,
humerus_support_R,-0.0749999999999932,7.02216063075412E-15,-0.0124999999999921,0,0,0,0.0330002209841783,1.14721075515941E-06,5.34160152362243E-20,-4.54264042068079E-20,7.52734537911621E-05,4.97507561971683E-22,7.62831636255541E-05,0,0,0,0,0,0,package://little_boy/meshes/humerus_support_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/humerus_support_R.STL,,arm_support_link-2,Origin_humerus_support_joint_R,Axis_humerus_support_joint_R,humerus_support_joint_R,continuous,0,0.075,0.00999999999995707,1.5707963267949,-0.767782407939137,-1.5707963267949,shoulder_R,0,0,1,,,,,,,,,,,,
elbow_R_ins2,-0.00793696847258077,0.0282227462443324,0.00749999999999834,0,0,0,0.0427619510241515,1.36758061050991E-05,1.99613319993036E-06,-2.79952895417653E-22,6.30957779977599E-06,4.03093188413162E-22,1.83818107414694E-05,0,0,0,0,0,0,package://little_boy/meshes/elbow_R_ins2.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy/meshes/elbow_R_ins2.STL,,elbow-2,Origin_elbow_hum_sup_joint_R,Axis_elbow_hum_sup_joint_R,elbow_hum_sup_joint_R,fixed,-0.138582997772773,-0.0466224415932745,-0.00500000000000163,-3.14159265358979,0,-2.3339995251586,humerus_support_R,0,0,0,,,,,,,,,,,,
wheel_L1,0,0.0175709651675331,1.38777878078145E-17,0,0,0,0.0842634768580649,2.64701588288593E-05,1.1144080180811E-21,4.0389678347355E-25,4.41212221144551E-05,-4.63456180623727E-22,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_L1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_L1.STL,,wheel-1,Origin_motor_L1,Axis_motor_L1,motor_L1,continuous,-0.15,0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L2,0.0162,0.167570965167533,3.080514341075E-19,0,0,0,0.0842634768580649,2.64701588288593E-05,3.44873361107661E-23,-1.58529487513212E-23,4.41212221144551E-05,-4.62803936290925E-22,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_L2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_L2.STL,,wheel-2,Origin_motor_L2,Axis_motor_L2,motor_L2,continuous,0,0,0,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L3,0,0.0175709651675331,-4.16333634234434E-17,0,0,0,0.0842634768580649,2.64701588288593E-05,3.45937831080503E-23,-1.27227486794045E-23,4.41212221144551E-05,-6.7282052659081E-22,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_L3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_L3.STL,,wheel-3,Origin_motor_L3,Axis_motor_L3,motor_L3,continuous,-0.15,-0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R1,0,0.0175709651675331,0,0,0,0,0.0842634768580649,2.64701588288593E-05,-3.53986897381247E-23,-1.05518034682368E-23,4.41212221144551E-05,-5.05208663024014E-21,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_R1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_R1.STL,,wheel-4,Origin_motor_R1,Axis_motor_R1,motor_R1,continuous,0.15,0.12,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R2,-3.46944695195361E-18,0.0175709651675331,1.17048786063322E-17,0,0,0,0.0842634768580649,2.64701588288593E-05,-1.11442463103609E-21,1.86802262356266E-24,4.41212221144551E-05,-5.8414807930282E-21,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_R2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_R2.STL,,wheel-5,Origin_motor_R2,Axis_motor_R2,motor_R2,continuous,0.15,0,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R3,-3.46944695195361E-18,0.0175709651675331,-1.38777878078145E-17,0,0,0,0.0842634768580649,2.64701588288593E-05,3.56436248585463E-25,1.40498020486035E-21,4.41212221144551E-05,-4.09877236402118E-21,2.64701588288593E-05,0,0,0,0,0,0,package://little_boy/meshes/wheel_R3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy/meshes/wheel_R3.STL,,wheel-6,Origin_motor_R3,Axis_motor_R3,motor_R3,continuous,0.15,-0.12,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
